sale_id,date,client_id,campaign_id,country,region,latitude,longitude,market_status,service,salesperson,segment,revenue,cost,profit,pipeline_stage,win_loss_status,sales_cycle_days
S-51341,2026-05-08,C-6835,CAM-965,Botswana,Gaborone,-24.6282,25.9231,Existing,HR Analytics,Lerato,SME,58258.78,17898.65,40360.13,Lead,Lost,65
S-83379,2026-05-08,C-3982,CAM-523,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Aisha,Enterprise,95850.16,65870.43,29979.73,Qualified,Won,66
S-69877,2026-05-08,C-4720,CAM-338,Zimbabwe,Harare,-17.8292,31.0522,Potential,HR Analytics,Mpho,Government,102369.34,50390.34,51979.0,Closed,Pending,71
S-80620,2026-05-08,C-6951,CAM-118,Kenya,Nairobi,-1.2921,36.8219,Potential,AI Chatbot,Aisha,Enterprise,63271.86,43868.49,19403.37,Proposal,Lost,63
S-53437,2026-05-08,C-9928,CAM-402,South Africa,Cape Town,-33.9249,18.4241,Growth,AI Chatbot,Neo,Startup,17329.71,6682.13,10647.58,Qualified,Pending,42
S-33790,2026-05-08,C-5913,CAM-460,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Lerato,Startup,17962.68,7522.87,10439.81,Proposal,Won,57
S-55151,2026-05-08,C-2950,CAM-659,Namibia,Windhoek,-22.5609,17.0658,Expansion,BI Dashboard,Thato,SME,87090.44,47988.87,39101.57,Closed,Pending,65
S-10129,2026-05-08,C-1901,CAM-961,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Lerato,Government,43000.6,26951.33,16049.27,Negotiation,Won,43
S-11402,2026-05-08,C-3021,CAM-812,South Africa,Cape Town,-33.9249,18.4241,Growth,HR Analytics,Neo,SME,81188.05,49498.0,31690.05,Negotiation,Lost,58
S-91771,2026-05-08,C-2732,CAM-325,Botswana,Gaborone,-24.6282,25.9231,Existing,Process Optimisation,Thato,SME,72238.91,49053.44,23185.47,Qualified,Won,12
S-62730,2026-05-08,C-3025,CAM-334,South Africa,Johannesburg,-26.2041,28.0473,Existing,Cybersecurity,Kabelo,Enterprise,128658.17,63671.88,64986.29,Lead,Pending,15
S-92985,2026-05-08,C-7955,CAM-703,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Lerato,Startup,72213.81,49147.0,23066.81,Closed,Lost,17
S-69350,2026-05-08,C-6042,CAM-217,Namibia,Windhoek,-22.5609,17.0658,Expansion,BI Dashboard,Neo,Government,123181.12,71102.51,52078.61,Negotiation,Pending,45
S-74344,2026-05-08,C-2987,CAM-162,Botswana,Maun,-19.9833,23.4167,Expansion,Forecasting Model,Kabelo,Enterprise,49881.83,25208.92,24672.91,Proposal,Won,34
S-92317,2026-05-08,C-1565,CAM-379,Botswana,Gaborone,-24.6282,25.9231,Existing,AI Chatbot,Aisha,Government,63411.21,28826.2,34585.01,Qualified,Lost,65
S-73020,2026-05-08,C-8476,CAM-436,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Kabelo,Startup,111047.66,71669.31,39378.35,Closed,Won,25
S-15279,2026-05-08,C-7986,CAM-464,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Aisha,Startup,72141.68,25164.09,46977.59,Closed,Won,71
S-53360,2026-05-08,C-9812,CAM-441,South Africa,Cape Town,-33.9249,18.4241,Growth,Data Automation,Neo,Government,44101.12,29958.82,14142.3,Lead,Lost,16
S-51270,2026-05-08,C-1348,CAM-371,Botswana,Francistown,-21.1702,27.5079,Growth,Cybersecurity,Kabelo,Enterprise,18932.54,12634.42,6298.12,Qualified,Won,33
S-97237,2026-05-08,C-8055,CAM-790,Zambia,Lusaka,-15.3875,28.3228,Potential,Forecasting Model,Kabelo,NGO,59354.28,27864.09,31490.19,Proposal,Won,9
S-12134,2026-05-08,C-7943,CAM-787,South Africa,Johannesburg,-26.2041,28.0473,Existing,BI Dashboard,Neo,SME,12557.58,8387.17,4170.41,Proposal,Pending,23
S-54901,2026-05-08,C-3033,CAM-348,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Mpho,Enterprise,123067.49,66803.29,56264.2,Proposal,Won,59
S-34846,2026-05-08,C-7283,CAM-949,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Boitumelo,SME,96902.72,66995.56,29907.16,Qualified,Won,74
S-53751,2026-05-08,C-8411,CAM-816,Botswana,Francistown,-21.1702,27.5079,Growth,Cybersecurity,Kabelo,Enterprise,107391.44,40391.58,66999.86,Negotiation,Won,19
S-37796,2026-05-08,C-7072,CAM-506,Zambia,Lusaka,-15.3875,28.3228,Potential,Cybersecurity,Kabelo,Government,58492.08,38910.54,19581.54,Proposal,Pending,43
S-29927,2026-05-08,C-8961,CAM-534,South Africa,Johannesburg,-26.2041,28.0473,Existing,BI Dashboard,Kabelo,Government,109076.44,70394.95,38681.49,Qualified,Pending,73
S-29541,2026-05-08,C-3736,CAM-851,Botswana,Gaborone,-24.6282,25.9231,Existing,AI Chatbot,Boitumelo,Government,65622.76,22675.17,42947.59,Closed,Won,51
S-12512,2026-05-08,C-5266,CAM-255,Zambia,Lusaka,-15.3875,28.3228,Potential,BI Dashboard,Boitumelo,Government,88965.35,43947.99,45017.36,Qualified,Won,33
S-47970,2026-05-08,C-3165,CAM-583,Nigeria,Lagos,6.5244,3.3792,Potential,AI Chatbot,Aisha,Government,23997.14,9586.27,14410.87,Negotiation,Lost,36
S-41844,2026-05-08,C-2056,CAM-455,Kenya,Nairobi,-1.2921,36.8219,Potential,BI Dashboard,Mpho,Government,70845.95,40526.13,30319.82,Lead,Pending,66
S-15051,2026-05-08,C-6511,CAM-807,Namibia,Windhoek,-22.5609,17.0658,Expansion,BI Dashboard,Boitumelo,Enterprise,51165.58,33271.6,17893.98,Negotiation,Lost,71
S-90679,2026-05-08,C-4444,CAM-962,Kenya,Nairobi,-1.2921,36.8219,Potential,BI Dashboard,Mpho,NGO,88889.96,45416.31,43473.65,Qualified,Lost,6
S-88334,2026-05-08,C-8064,CAM-559,Zambia,Lusaka,-15.3875,28.3228,Potential,Forecasting Model,Kabelo,Enterprise,16921.51,6436.76,10484.75,Negotiation,Pending,72
S-58922,2026-05-08,C-7332,CAM-432,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Aisha,SME,25876.62,16888.88,8987.74,Negotiation,Pending,56
S-24619,2026-05-08,C-7188,CAM-236,Zimbabwe,Harare,-17.8292,31.0522,Potential,Process Optimisation,Neo,Government,68474.25,42406.08,26068.17,Qualified,Pending,14
S-31892,2026-05-08,C-7001,CAM-487,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Aisha,SME,103587.69,48855.68,54732.01,Closed,Lost,57
S-11569,2026-05-08,C-2523,CAM-366,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Boitumelo,Enterprise,9855.35,5177.28,4678.07,Lead,Pending,9
S-41976,2026-05-08,C-8430,CAM-751,Botswana,Francistown,-21.1702,27.5079,Growth,Cybersecurity,Mpho,Startup,42219.44,15143.59,27075.85,Qualified,Pending,8
S-99257,2026-05-08,C-1268,CAM-492,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Neo,SME,76953.18,39108.69,37844.49,Qualified,Lost,50
S-62853,2026-05-08,C-9946,CAM-725,South Africa,Cape Town,-33.9249,18.4241,Growth,Process Optimisation,Aisha,Government,118201.86,79824.99,38376.87,Negotiation,Won,47
S-61218,2026-05-08,C-7481,CAM-743,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Lerato,SME,35058.88,13096.84,21962.04,Closed,Won,23
S-34034,2026-05-08,C-9235,CAM-627,Zimbabwe,Harare,-17.8292,31.0522,Potential,HR Analytics,Neo,SME,46322.83,23108.36,23214.47,Proposal,Won,11
S-70823,2026-05-08,C-8603,CAM-137,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Aisha,Startup,43710.63,17977.27,25733.36,Closed,Lost,48
S-50337,2026-05-08,C-5231,CAM-319,Botswana,Francistown,-21.1702,27.5079,Growth,Process Optimisation,Mpho,Enterprise,55830.78,26038.04,29792.74,Closed,Won,50
S-48971,2026-05-08,C-6935,CAM-432,Botswana,Gaborone,-24.6282,25.9231,Existing,Forecasting Model,Thato,SME,19102.68,10049.77,9052.91,Lead,Pending,63
S-66730,2026-05-08,C-7220,CAM-840,Botswana,Maun,-19.9833,23.4167,Expansion,Forecasting Model,Kabelo,Government,108420.91,35222.44,73198.47,Lead,Lost,20
S-97009,2026-05-08,C-1678,CAM-262,Kenya,Nairobi,-1.2921,36.8219,Potential,BI Dashboard,Kabelo,Enterprise,22984.71,6982.38,16002.33,Qualified,Lost,42
S-58018,2026-05-08,C-7887,CAM-189,Zimbabwe,Harare,-17.8292,31.0522,Potential,Cybersecurity,Boitumelo,SME,90482.9,44768.1,45714.8,Closed,Lost,72
S-54474,2026-05-08,C-2117,CAM-870,Botswana,Maun,-19.9833,23.4167,Expansion,AI Chatbot,Lerato,Government,13216.93,5798.71,7418.22,Qualified,Lost,53
S-79016,2026-05-08,C-9682,CAM-786,South Africa,Cape Town,-33.9249,18.4241,Growth,Cybersecurity,Aisha,Startup,90285.5,42700.22,47585.28,Lead,Lost,22
S-65430,2026-05-08,C-6887,CAM-978,Zambia,Lusaka,-15.3875,28.3228,Potential,Forecasting Model,Aisha,Government,25025.67,14951.94,10073.73,Proposal,Pending,41
S-41340,2026-05-08,C-4826,CAM-830,Zimbabwe,Harare,-17.8292,31.0522,Potential,BI Dashboard,Aisha,Government,10876.05,4497.81,6378.24,Negotiation,Pending,20
S-17182,2026-05-08,C-8192,CAM-777,South Africa,Johannesburg,-26.2041,28.0473,Existing,BI Dashboard,Boitumelo,SME,67356.66,24921.65,42435.01,Negotiation,Lost,10
S-46407,2026-05-08,C-9601,CAM-294,Botswana,Francistown,-21.1702,27.5079,Growth,Process Optimisation,Mpho,Government,16925.43,5389.4,11536.03,Proposal,Won,30
S-83841,2026-05-08,C-7331,CAM-183,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Lerato,Government,46353.14,19246.59,27106.55,Qualified,Pending,35
S-90924,2026-05-08,C-5945,CAM-344,Namibia,Windhoek,-22.5609,17.0658,Expansion,HR Analytics,Lerato,Startup,125605.98,49106.87,76499.11,Negotiation,Lost,54
S-83359,2026-05-08,C-6493,CAM-307,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Mpho,Enterprise,69930.93,40143.0,29787.93,Negotiation,Lost,71
S-66812,2026-05-08,C-1939,CAM-217,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Lerato,Enterprise,30719.16,16220.61,14498.55,Qualified,Pending,49
S-80273,2026-05-08,C-1664,CAM-237,Zimbabwe,Harare,-17.8292,31.0522,Potential,BI Dashboard,Lerato,Government,121939.92,64342.95,57596.97,Qualified,Won,59
S-83968,2026-05-08,C-3772,CAM-473,Botswana,Maun,-19.9833,23.4167,Expansion,HR Analytics,Boitumelo,Government,127902.99,87949.04,39953.95,Lead,Pending,52
S-70509,2026-05-08,C-5867,CAM-430,South Africa,Johannesburg,-26.2041,28.0473,Existing,Data Automation,Aisha,SME,78534.83,32625.93,45908.9,Lead,Lost,13
S-33280,2026-05-08,C-2849,CAM-685,Botswana,Francistown,-21.1702,27.5079,Growth,Process Optimisation,Mpho,Startup,97754.09,35244.71,62509.38,Proposal,Pending,68
S-57559,2026-05-08,C-6593,CAM-526,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Kabelo,Startup,105799.34,56106.95,49692.39,Lead,Won,68
S-48452,2026-05-08,C-4465,CAM-720,South Africa,Cape Town,-33.9249,18.4241,Growth,Data Automation,Thato,Enterprise,30167.72,17625.88,12541.84,Lead,Lost,69
S-92973,2026-05-08,C-7266,CAM-753,Botswana,Gaborone,-24.6282,25.9231,Existing,Process Optimisation,Kabelo,Government,127681.81,59226.84,68454.97,Proposal,Won,30
S-92714,2026-05-08,C-2893,CAM-896,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Mpho,SME,128900.93,56636.13,72264.8,Qualified,Pending,4
S-31475,2026-05-08,C-9081,CAM-153,Nigeria,Lagos,6.5244,3.3792,Potential,BI Dashboard,Boitumelo,SME,87610.82,33573.9,54036.92,Qualified,Pending,37
S-13178,2026-05-08,C-7448,CAM-953,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Aisha,Enterprise,123043.99,66878.92,56165.07,Proposal,Lost,49
S-64298,2026-05-08,C-1599,CAM-725,South Africa,Cape Town,-33.9249,18.4241,Growth,Cybersecurity,Neo,Government,51720.91,36066.28,15654.63,Negotiation,Won,8
S-52342,2026-05-08,C-6595,CAM-364,Namibia,Windhoek,-22.5609,17.0658,Expansion,Process Optimisation,Kabelo,NGO,18023.82,11323.73,6700.09,Closed,Lost,14
S-42936,2026-05-08,C-4240,CAM-679,Namibia,Windhoek,-22.5609,17.0658,Expansion,Data Automation,Mpho,Government,70740.19,29009.99,41730.2,Negotiation,Lost,50
S-19341,2026-05-08,C-3525,CAM-257,Botswana,Gaborone,-24.6282,25.9231,Existing,Data Automation,Lerato,Government,122226.66,75071.16,47155.5,Qualified,Lost,67
S-11989,2026-05-08,C-3582,CAM-957,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Boitumelo,SME,34333.69,14181.42,20152.27,Proposal,Lost,43
S-82367,2026-05-08,C-2549,CAM-531,Botswana,Maun,-19.9833,23.4167,Expansion,BI Dashboard,Mpho,SME,126318.6,63291.79,63026.81,Proposal,Lost,31
S-13954,2026-05-08,C-8435,CAM-241,Nigeria,Lagos,6.5244,3.3792,Potential,BI Dashboard,Lerato,Government,73500.64,28858.09,44642.55,Closed,Pending,53
S-54266,2026-05-08,C-6706,CAM-895,Namibia,Windhoek,-22.5609,17.0658,Expansion,BI Dashboard,Lerato,Enterprise,71897.39,43071.18,28826.21,Proposal,Lost,16
S-31822,2026-05-08,C-5922,CAM-140,Botswana,Maun,-19.9833,23.4167,Expansion,Data Automation,Thato,SME,110143.92,56869.72,53274.2,Closed,Pending,10
S-95129,2026-05-08,C-3198,CAM-959,Botswana,Francistown,-21.1702,27.5079,Growth,Data Automation,Mpho,Startup,106823.94,42452.97,64370.97,Qualified,Pending,20
S-52746,2026-05-08,C-7028,CAM-602,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Neo,Government,39929.94,21415.03,18514.91,Negotiation,Won,36
S-35991,2026-05-08,C-4608,CAM-378,Zambia,Lusaka,-15.3875,28.3228,Potential,Forecasting Model,Neo,Enterprise,33073.14,16198.1,16875.04,Closed,Won,37
S-93420,2026-05-08,C-6445,CAM-806,Zimbabwe,Harare,-17.8292,31.0522,Potential,Process Optimisation,Lerato,NGO,16336.2,6822.32,9513.88,Qualified,Pending,34
S-44457,2026-05-08,C-9660,CAM-807,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Aisha,Government,28811.77,16185.15,12626.62,Proposal,Pending,65
S-93371,2026-05-08,C-3890,CAM-973,Botswana,Maun,-19.9833,23.4167,Expansion,HR Analytics,Lerato,NGO,53023.36,19229.72,33793.64,Closed,Won,6
S-36820,2026-05-08,C-4893,CAM-973,Kenya,Nairobi,-1.2921,36.8219,Potential,Cybersecurity,Aisha,Startup,52971.18,16664.3,36306.88,Negotiation,Lost,24
S-16084,2026-05-08,C-6647,CAM-503,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Thato,Startup,16892.46,10224.72,6667.74,Lead,Won,29
S-44894,2026-05-08,C-8168,CAM-240,Zambia,Lusaka,-15.3875,28.3228,Potential,Forecasting Model,Thato,NGO,17818.32,11059.38,6758.94,Closed,Pending,61
S-59621,2026-05-08,C-7144,CAM-106,South Africa,Johannesburg,-26.2041,28.0473,Existing,HR Analytics,Boitumelo,Startup,99596.55,48161.19,51435.36,Closed,Pending,15
S-89029,2026-05-08,C-1176,CAM-121,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Mpho,Startup,119444.47,37487.16,81957.31,Qualified,Lost,63
S-62382,2026-05-08,C-7191,CAM-609,Kenya,Nairobi,-1.2921,36.8219,Potential,BI Dashboard,Boitumelo,NGO,82056.42,54129.65,27926.77,Proposal,Lost,15
S-66342,2026-05-08,C-8281,CAM-920,Botswana,Maun,-19.9833,23.4167,Expansion,Data Automation,Neo,NGO,118010.22,45578.72,72431.5,Lead,Lost,58
S-40988,2026-05-08,C-2176,CAM-422,Kenya,Nairobi,-1.2921,36.8219,Potential,Forecasting Model,Aisha,SME,90245.6,49216.06,41029.54,Negotiation,Won,34
S-49137,2026-05-08,C-9286,CAM-678,Namibia,Windhoek,-22.5609,17.0658,Expansion,Process Optimisation,Aisha,Enterprise,85400.38,32580.98,52819.4,Closed,Won,34
S-97517,2026-05-08,C-2105,CAM-808,Zimbabwe,Harare,-17.8292,31.0522,Potential,BI Dashboard,Aisha,Startup,109983.92,48028.06,61955.86,Lead,Won,28
S-10219,2026-05-08,C-7885,CAM-844,Nigeria,Lagos,6.5244,3.3792,Potential,BI Dashboard,Aisha,Enterprise,82795.94,41991.62,40804.32,Negotiation,Lost,56
S-95699,2026-05-08,C-9205,CAM-518,South Africa,Johannesburg,-26.2041,28.0473,Existing,Process Optimisation,Boitumelo,SME,79226.84,24804.05,54422.79,Closed,Won,23
S-41483,2026-05-08,C-4059,CAM-321,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Aisha,Startup,113096.3,80047.58,33048.72,Negotiation,Pending,33
S-16765,2026-05-08,C-5331,CAM-327,Botswana,Gaborone,-24.6282,25.9231,Existing,Data Automation,Thato,Startup,100549.35,60291.6,40257.75,Negotiation,Won,38
S-71147,2026-05-08,C-2332,CAM-427,Botswana,Gaborone,-24.6282,25.9231,Existing,Forecasting Model,Boitumelo,SME,37532.64,18697.67,18834.97,Proposal,Lost,51
S-51365,2026-05-08,C-6915,CAM-601,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Lerato,Government,19140.15,8289.43,10850.72,Negotiation,Won,3
S-36554,2026-05-08,C-4898,CAM-771,Botswana,Francistown,-21.1702,27.5079,Growth,Process Optimisation,Boitumelo,Enterprise,129756.5,87715.95,42040.55,Negotiation,Lost,51
S-90949,2026-05-08,C-2817,CAM-104,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Thato,Enterprise,44246.15,13362.35,30883.8,Lead,Won,8
S-65843,2026-05-08,C-9944,CAM-197,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Thato,Startup,81332.55,36430.63,44901.92,Qualified,Pending,18
S-54389,2026-05-08,C-9393,CAM-826,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Mpho,NGO,105384.42,37435.5,67948.92,Closed,Won,14
S-84120,2026-05-08,C-2329,CAM-615,South Africa,Cape Town,-33.9249,18.4241,Growth,Cybersecurity,Boitumelo,Government,64708.42,45600.03,19108.39,Negotiation,Lost,9
S-38789,2026-05-08,C-8292,CAM-293,South Africa,Cape Town,-33.9249,18.4241,Growth,Forecasting Model,Thato,Enterprise,97679.01,39172.73,58506.28,Closed,Pending,5
S-32464,2026-05-08,C-7848,CAM-957,Botswana,Maun,-19.9833,23.4167,Expansion,Forecasting Model,Lerato,Government,84519.31,29542.88,54976.43,Negotiation,Pending,73
S-76863,2026-05-08,C-1182,CAM-377,Zimbabwe,Harare,-17.8292,31.0522,Potential,Process Optimisation,Mpho,Startup,49761.7,31959.24,17802.46,Closed,Pending,70
S-62401,2026-05-08,C-3753,CAM-307,South Africa,Johannesburg,-26.2041,28.0473,Existing,HR Analytics,Aisha,Enterprise,89218.89,32643.97,56574.92,Closed,Pending,20
S-30747,2026-05-08,C-4473,CAM-512,South Africa,Johannesburg,-26.2041,28.0473,Existing,Process Optimisation,Neo,SME,10017.54,5796.67,4220.87,Closed,Won,14
S-65033,2026-05-08,C-8148,CAM-316,Botswana,Francistown,-21.1702,27.5079,Growth,Process Optimisation,Aisha,Enterprise,122517.73,47296.02,75221.71,Closed,Lost,45
S-61175,2026-05-08,C-3264,CAM-912,Nigeria,Lagos,6.5244,3.3792,Potential,BI Dashboard,Mpho,Enterprise,43113.64,18321.06,24792.58,Negotiation,Lost,69
S-54868,2026-05-08,C-7040,CAM-688,Namibia,Windhoek,-22.5609,17.0658,Expansion,HR Analytics,Aisha,Startup,47583.95,32383.25,15200.7,Closed,Pending,7
S-29427,2026-05-08,C-2043,CAM-104,Botswana,Gaborone,-24.6282,25.9231,Existing,AI Chatbot,Boitumelo,Startup,64789.44,30783.07,34006.37,Negotiation,Won,72
S-34201,2026-05-08,C-2646,CAM-334,Kenya,Nairobi,-1.2921,36.8219,Potential,Process Optimisation,Mpho,Enterprise,81843.88,50052.22,31791.66,Lead,Lost,39
S-21637,2026-05-08,C-3376,CAM-397,Botswana,Gaborone,-24.6282,25.9231,Existing,Forecasting Model,Mpho,Government,61645.27,34898.94,26746.33,Negotiation,Pending,5
S-15066,2026-05-08,C-2990,CAM-931,South Africa,Cape Town,-33.9249,18.4241,Growth,BI Dashboard,Lerato,NGO,118101.38,63843.3,54258.08,Proposal,Pending,60
S-50450,2026-05-08,C-4902,CAM-928,South Africa,Cape Town,-33.9249,18.4241,Growth,Data Automation,Boitumelo,SME,8008.72,3690.26,4318.46,Proposal,Won,22
S-87796,2026-05-08,C-8879,CAM-234,Botswana,Maun,-19.9833,23.4167,Expansion,Process Optimisation,Neo,Enterprise,39340.48,23222.99,16117.49,Qualified,Won,35
S-62749,2026-05-08,C-5970,CAM-374,Botswana,Gaborone,-24.6282,25.9231,Existing,Data Automation,Kabelo,Startup,47414.51,25812.42,21602.09,Qualified,Won,41
S-38470,2026-05-08,C-9197,CAM-119,South Africa,Cape Town,-33.9249,18.4241,Growth,Process Optimisation,Mpho,Startup,122405.24,37624.18,84781.06,Proposal,Lost,13
S-28202,2026-05-08,C-2049,CAM-654,South Africa,Cape Town,-33.9249,18.4241,Growth,BI Dashboard,Kabelo,SME,54258.97,38876.67,15382.3,Negotiation,Pending,20
S-84962,2026-05-08,C-9231,CAM-423,Zambia,Lusaka,-15.3875,28.3228,Potential,Process Optimisation,Mpho,SME,118536.34,80989.5,37546.84,Closed,Lost,65
S-87938,2026-05-08,C-4468,CAM-861,Botswana,Maun,-19.9833,23.4167,Expansion,AI Chatbot,Mpho,NGO,61577.01,39755.23,21821.78,Qualified,Lost,56
S-82736,2026-05-08,C-3892,CAM-454,Botswana,Maun,-19.9833,23.4167,Expansion,Process Optimisation,Neo,Startup,40786.97,20887.82,19899.15,Proposal,Pending,52
S-27107,2026-05-08,C-2761,CAM-584,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Aisha,Startup,55835.88,27859.81,27976.07,Qualified,Pending,13
S-55086,2026-05-08,C-5629,CAM-317,South Africa,Johannesburg,-26.2041,28.0473,Existing,Cybersecurity,Kabelo,Startup,14864.57,7734.32,7130.25,Qualified,Won,17
S-66345,2026-05-08,C-2286,CAM-831,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Neo,SME,81418.91,53273.67,28145.24,Qualified,Won,62
S-57323,2026-05-08,C-4582,CAM-909,Botswana,Maun,-19.9833,23.4167,Expansion,Process Optimisation,Aisha,SME,72243.33,43180.97,29062.36,Negotiation,Lost,7
S-21430,2026-05-08,C-8467,CAM-231,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Lerato,Enterprise,120690.65,71975.51,48715.14,Lead,Won,39
S-71652,2026-05-08,C-8010,CAM-520,Botswana,Maun,-19.9833,23.4167,Expansion,AI Chatbot,Lerato,NGO,12380.47,5603.27,6777.2,Qualified,Lost,72
S-14495,2026-05-08,C-7349,CAM-491,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Neo,Startup,42526.94,22660.38,19866.56,Closed,Won,68
S-99899,2026-05-08,C-8248,CAM-826,Zimbabwe,Harare,-17.8292,31.0522,Potential,Data Automation,Mpho,Enterprise,39340.89,18538.09,20802.8,Negotiation,Lost,4
S-39473,2026-05-08,C-5150,CAM-360,South Africa,Johannesburg,-26.2041,28.0473,Existing,BI Dashboard,Thato,SME,124389.82,66590.37,57799.45,Closed,Lost,38
S-52010,2026-05-08,C-8414,CAM-576,Nigeria,Lagos,6.5244,3.3792,Potential,AI Chatbot,Kabelo,Government,95767.56,51990.69,43776.87,Qualified,Pending,13
S-90408,2026-05-08,C-8107,CAM-771,Botswana,Gaborone,-24.6282,25.9231,Existing,Forecasting Model,Mpho,NGO,112811.31,64485.16,48326.15,Negotiation,Lost,44
S-89850,2026-05-08,C-2863,CAM-260,Namibia,Windhoek,-22.5609,17.0658,Expansion,Cybersecurity,Thato,Startup,123677.37,71728.29,51949.08,Negotiation,Won,62
S-98427,2026-05-08,C-9439,CAM-142,Botswana,Francistown,-21.1702,27.5079,Growth,Process Optimisation,Boitumelo,NGO,26553.28,9428.91,17124.37,Proposal,Lost,69
S-94315,2026-05-08,C-8485,CAM-128,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Neo,SME,77885.75,38259.53,39626.22,Negotiation,Pending,4
S-92187,2026-05-08,C-4985,CAM-896,South Africa,Cape Town,-33.9249,18.4241,Growth,AI Chatbot,Thato,Startup,42043.98,22904.1,19139.88,Proposal,Won,11
S-46051,2026-05-08,C-6246,CAM-955,Nigeria,Lagos,6.5244,3.3792,Potential,Process Optimisation,Aisha,SME,73818.71,33790.5,40028.21,Proposal,Lost,22
S-31211,2026-05-08,C-1278,CAM-559,Namibia,Windhoek,-22.5609,17.0658,Expansion,Process Optimisation,Lerato,Enterprise,83646.51,37778.12,45868.39,Negotiation,Won,7
S-70037,2026-05-08,C-2515,CAM-701,Nigeria,Lagos,6.5244,3.3792,Potential,HR Analytics,Boitumelo,Startup,13796.33,5156.85,8639.48,Closed,Lost,38
S-89380,2026-05-08,C-7019,CAM-758,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Neo,SME,93570.23,52437.81,41132.42,Proposal,Lost,54
S-67165,2026-05-08,C-8045,CAM-914,Namibia,Windhoek,-22.5609,17.0658,Expansion,HR Analytics,Lerato,NGO,102567.13,39146.64,63420.49,Negotiation,Pending,34
S-62092,2026-05-08,C-4854,CAM-221,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Neo,Government,97153.18,42846.6,54306.58,Closed,Lost,54
