campaign_id,date,country,region,latitude,longitude,service,campaign,channel,segment,impressions,clicks,leads,conversions,campaign_cost,revenue_generated
CAM-395,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,Growth Intelligence,Facebook,SME,55425,4026,1286,156,39856.81,800236.82
CAM-109,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,Growth Intelligence,Facebook,Enterprise,82790,6464,1158,150,34345.36,1484776.9
CAM-547,2026-05-08,Botswana,Francistown,-21.1702,27.5079,HR Analytics,Growth Intelligence,Facebook,SME,16423,907,257,82,32748.96,187396.93
CAM-890,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,Growth Intelligence,Facebook,Startup,56196,3284,539,117,31526.83,914220.71
CAM-337,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,Lead Generation,Google Ads,Government,61824,3382,814,109,18557.16,666010.13
CAM-734,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,AI Chatbot,Lead Generation,Facebook,Startup,7376,494,116,53,25360.91,594007.82
CAM-351,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,Growth Intelligence,Facebook,NGO,38386,1667,413,218,7880.19,1173119.2
CAM-118,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Market Expansion,Organic,Government,31896,1500,272,75,17811.61,269844.56
CAM-623,2026-05-08,Botswana,Maun,-19.9833,23.4167,Cybersecurity,Lead Generation,Facebook,Enterprise,36692,2797,446,253,31098.19,983391.07
CAM-717,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,Market Expansion,Facebook,Startup,71838,1201,112,53,39854.01,106674.33
CAM-683,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,Digital Efficiency,Email,Startup,38949,719,190,111,18191.28,710821.85
CAM-651,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,AI Awareness,Facebook,SME,71746,3940,583,347,39822.98,3926369.34
CAM-470,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,Lead Generation,Referral,Government,66293,3872,1315,747,19631.3,6508068.77
CAM-663,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,AI Chatbot,Digital Efficiency,LinkedIn,NGO,32392,538,176,31,31110.3,119964.25
CAM-125,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,AI Awareness,Organic,Startup,84814,9313,2717,647,34589.1,3162820.78
CAM-661,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Cybersecurity,AI Awareness,Referral,SME,9756,1060,297,96,6626.12,285183.4
CAM-591,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,AI Awareness,Organic,SME,69583,3561,947,383,17234.28,2797367.16
CAM-378,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Data Automation,Lead Generation,Facebook,Startup,24662,899,218,71,5831.42,395716.68
CAM-936,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,AI Awareness,Email,Enterprise,54610,2612,777,463,21652.33,5387053.4
CAM-778,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Digital Efficiency,Email,SME,18719,668,220,67,29362.74,327642.55
CAM-505,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Market Expansion,Organic,NGO,49226,4780,1339,731,10289.17,2270897.73
CAM-301,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,Growth Intelligence,Facebook,Startup,35898,795,226,37,6896.71,69365.61
CAM-772,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,BI Dashboard,Growth Intelligence,Organic,NGO,6683,780,265,105,28726.59,1329635.0
CAM-311,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Data Automation,Lead Generation,Google Ads,Enterprise,51892,4815,531,151,8805.42,403303.32
CAM-449,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,Lead Generation,Google Ads,Startup,48961,4556,1412,264,19525.86,2017340.4
CAM-369,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Cybersecurity,Growth Intelligence,Organic,Government,59038,3729,1129,283,7852.3,3297095.71
CAM-474,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,Lead Generation,LinkedIn,Government,26463,1827,597,165,26842.03,1242032.47
CAM-466,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Cybersecurity,Digital Efficiency,Organic,NGO,48168,2088,385,138,17370.58,1144424.49
CAM-775,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,Digital Efficiency,LinkedIn,NGO,55694,2231,221,92,9970.55,759173.06
CAM-144,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Process Optimisation,Market Expansion,Facebook,SME,42741,3254,1159,567,2590.1,4761090.72
CAM-136,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Cybersecurity,Market Expansion,LinkedIn,Startup,50216,1466,258,70,8039.14,563638.59
CAM-811,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Forecasting Model,AI Awareness,Facebook,Startup,80975,3470,342,104,21035.21,1150045.21
CAM-908,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,AI Chatbot,Growth Intelligence,Google Ads,Startup,78676,1757,474,51,9546.01,623471.72
CAM-598,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Process Optimisation,Lead Generation,LinkedIn,NGO,18851,1047,282,124,10921.51,1174656.83
CAM-750,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Growth Intelligence,Facebook,SME,15699,541,163,23,23375.87,246338.1
CAM-652,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Process Optimisation,Lead Generation,Referral,Startup,74062,1246,106,58,30380.76,225620.43
CAM-290,2026-05-08,Botswana,Maun,-19.9833,23.4167,Cybersecurity,Growth Intelligence,Referral,Government,52040,2505,636,355,3447.78,1028988.03
CAM-501,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,Lead Generation,Referral,NGO,30306,2578,297,104,32133.31,961651.82
CAM-907,2026-05-08,Botswana,Francistown,-21.1702,27.5079,BI Dashboard,Digital Efficiency,Referral,Startup,49810,5354,1561,840,15044.82,5961812.11
CAM-645,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Process Optimisation,Lead Generation,LinkedIn,Government,35739,1334,122,69,16369.61,207996.87
CAM-468,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Growth Intelligence,Facebook,Enterprise,19897,1360,441,198,12155.56,1488842.02
CAM-574,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Data Automation,AI Awareness,Referral,SME,3750,61,13,1,30667.59,7408.49
CAM-731,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Growth Intelligence,Referral,Enterprise,68356,4911,483,91,15109.78,985909.65
CAM-697,2026-05-08,Botswana,Maun,-19.9833,23.4167,Cybersecurity,Growth Intelligence,Google Ads,Startup,61241,4987,620,161,4788.7,1975179.36
CAM-849,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Market Expansion,Referral,Government,18336,2032,168,34,12619.23,401660.79
CAM-616,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,Lead Generation,Organic,SME,26930,714,225,23,20867.75,262112.03
CAM-290,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,AI Awareness,Email,Government,34312,766,142,84,39916.55,393962.13
CAM-136,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,Lead Generation,Referral,Enterprise,41814,1218,402,187,28520.32,1676569.93
CAM-212,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,AI Awareness,Referral,SME,34656,1748,588,138,35173.89,1067467.58
CAM-436,2026-05-08,Botswana,Maun,-19.9833,23.4167,BI Dashboard,Lead Generation,Organic,Startup,74427,8065,2624,1517,24346.94,6106850.47
CAM-113,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,AI Awareness,Email,Enterprise,38780,3911,654,203,7227.52,1431965.12
CAM-994,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,AI Chatbot,Digital Efficiency,Facebook,Startup,18636,2084,680,402,22610.9,1561891.96
CAM-452,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,HR Analytics,Digital Efficiency,Organic,Government,43918,4215,647,364,8610.93,1107918.33
CAM-405,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Cybersecurity,Market Expansion,Organic,Startup,68644,2523,750,293,39392.17,707494.34
CAM-338,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,Lead Generation,Google Ads,Startup,67133,2574,798,247,3152.1,3084140.32
CAM-542,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Growth Intelligence,Referral,Enterprise,59959,4385,1418,571,19731.13,1959211.76
CAM-479,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,AI Awareness,LinkedIn,NGO,36897,3929,964,368,27186.16,3301424.48
CAM-884,2026-05-08,Botswana,Maun,-19.9833,23.4167,Process Optimisation,Market Expansion,Facebook,NGO,10829,315,58,7,15638.36,49091.9
CAM-606,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,Growth Intelligence,Organic,SME,47090,4528,737,449,15616.29,3494768.84
CAM-641,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,AI Chatbot,Digital Efficiency,Facebook,Startup,18552,1044,364,221,4847.29,463305.63
CAM-370,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Process Optimisation,Digital Efficiency,LinkedIn,SME,61208,3863,1014,491,26802.76,1452302.97
CAM-623,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Forecasting Model,Lead Generation,LinkedIn,Enterprise,26702,2414,851,103,39169.26,1111322.65
CAM-781,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,AI Chatbot,Growth Intelligence,LinkedIn,NGO,81193,1635,560,186,19320.54,732394.72
CAM-427,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Process Optimisation,Growth Intelligence,Referral,Enterprise,29782,2551,310,35,13322.1,167264.94
CAM-649,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Lead Generation,Referral,Enterprise,26683,667,168,93,21231.31,613657.71
CAM-230,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,Digital Efficiency,Facebook,NGO,46370,5076,1710,977,18740.45,2741685.88
CAM-623,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,AI Awareness,Google Ads,Enterprise,47410,5022,1321,759,21193.58,6222355.81
CAM-601,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,AI Awareness,Email,NGO,47180,2843,438,261,38150.28,1049613.21
CAM-969,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,HR Analytics,Growth Intelligence,Email,Government,31546,1468,214,29,31445.99,195726.58
CAM-597,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,AI Chatbot,Growth Intelligence,Email,Enterprise,36738,1433,142,79,9054.89,168268.3
CAM-574,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Forecasting Model,Market Expansion,Facebook,Government,36850,4336,946,432,24254.41,5375176.09
CAM-545,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,Market Expansion,LinkedIn,SME,46010,1853,342,112,26073.49,685361.26
CAM-668,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Lead Generation,Referral,Enterprise,59325,5719,1026,361,36598.91,2992735.68
CAM-578,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Lead Generation,Facebook,Enterprise,76568,1495,219,23,29968.35,289861.86
CAM-819,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,Growth Intelligence,Organic,SME,30110,2464,595,156,6731.78,1263322.69
CAM-137,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,Digital Efficiency,Email,Startup,23966,990,349,114,12192.3,1000965.81
CAM-673,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,HR Analytics,Lead Generation,Google Ads,Startup,54920,1628,353,120,10488.79,1171252.49
CAM-827,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Cybersecurity,AI Awareness,Email,Government,50638,2252,296,32,35526.3,404773.85
CAM-623,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,Digital Efficiency,Referral,Government,54910,2132,525,133,13119.76,1160997.92
CAM-859,2026-05-08,Botswana,Francistown,-21.1702,27.5079,HR Analytics,Lead Generation,Referral,NGO,80299,5130,1674,821,19045.68,5253192.46
CAM-494,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,AI Awareness,Facebook,NGO,32164,2875,716,107,22676.04,980481.63
CAM-374,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,Growth Intelligence,Referral,SME,74993,1309,155,60,11184.04,583477.21
CAM-419,2026-05-08,Botswana,Francistown,-21.1702,27.5079,HR Analytics,Lead Generation,Email,NGO,58706,1247,339,121,39963.49,610410.19
CAM-412,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Market Expansion,LinkedIn,Startup,8879,789,249,79,7491.27,803273.11
CAM-321,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Cybersecurity,Lead Generation,Google Ads,NGO,62466,4894,677,245,26066.69,2966331.84
CAM-739,2026-05-08,Botswana,Maun,-19.9833,23.4167,AI Chatbot,Digital Efficiency,Facebook,SME,49872,4336,505,141,22127.81,913814.39
CAM-893,2026-05-08,Nigeria,Lagos,6.5244,3.3792,AI Chatbot,Market Expansion,Facebook,Government,8766,409,51,5,20925.28,9283.89
CAM-448,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Market Expansion,Facebook,NGO,3205,147,18,2,39717.04,25736.1
CAM-185,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Data Automation,AI Awareness,Organic,NGO,51469,1851,357,39,15525.42,157182.26
CAM-579,2026-05-08,Botswana,Maun,-19.9833,23.4167,Process Optimisation,Market Expansion,Organic,SME,15049,1565,424,119,31774.02,258282.55
CAM-410,2026-05-08,Botswana,Maun,-19.9833,23.4167,BI Dashboard,Digital Efficiency,LinkedIn,Government,12963,1415,213,53,15665.86,142866.99
CAM-306,2026-05-08,Botswana,Maun,-19.9833,23.4167,Forecasting Model,Growth Intelligence,LinkedIn,SME,19386,610,182,62,3052.33,287309.6
CAM-163,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Data Automation,Growth Intelligence,Organic,NGO,31274,831,224,64,14877.48,750244.61
CAM-483,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,AI Awareness,LinkedIn,NGO,18553,980,166,29,9576.31,351980.61
CAM-655,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,BI Dashboard,Digital Efficiency,LinkedIn,NGO,18253,849,299,103,6103.59,1176785.78
CAM-819,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Process Optimisation,Market Expansion,Organic,SME,26218,837,126,51,34240.85,304835.91
CAM-498,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,Growth Intelligence,Google Ads,Startup,39907,3601,420,78,38964.6,486053.82
CAM-815,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,HR Analytics,Market Expansion,Facebook,SME,18684,1594,383,178,35547.4,1489362.3
CAM-428,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,Market Expansion,LinkedIn,Government,78330,8324,1929,798,19879.15,1789764.09
CAM-250,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,AI Chatbot,Market Expansion,Google Ads,SME,71452,6051,2098,322,13117.35,1954431.82
CAM-347,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,BI Dashboard,Growth Intelligence,Facebook,Enterprise,40133,1108,266,28,17678.46,251506.2
CAM-546,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Cybersecurity,Lead Generation,Google Ads,NGO,62056,5435,671,299,4749.33,3697578.16
CAM-883,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,HR Analytics,Market Expansion,LinkedIn,Government,52111,1598,174,26,29382.97,166523.1
CAM-704,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,Market Expansion,Google Ads,NGO,71378,4957,962,490,3265.1,4162363.46
CAM-654,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,Growth Intelligence,LinkedIn,Government,67029,7838,2806,1361,15896.43,8509720.61
CAM-333,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Forecasting Model,Growth Intelligence,LinkedIn,NGO,11700,1160,319,130,30410.98,871325.68
CAM-570,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,HR Analytics,Market Expansion,Organic,Government,78928,2007,438,96,33525.55,303296.76
CAM-767,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,HR Analytics,Market Expansion,Organic,SME,45670,3359,434,219,8571.35,1465889.0
CAM-756,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,Digital Efficiency,Referral,Startup,54530,3705,931,401,2771.55,1941339.95
CAM-493,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Forecasting Model,Digital Efficiency,Email,Enterprise,22111,934,131,43,20762.69,434638.68
CAM-817,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,AI Chatbot,AI Awareness,Organic,Enterprise,37760,1757,331,158,28148.34,850405.1
CAM-715,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,AI Awareness,Email,SME,61943,1599,277,141,6702.04,1341737.55
CAM-860,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,HR Analytics,Digital Efficiency,Organic,SME,50399,2564,631,260,10448.43,1089983.45
CAM-669,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Growth Intelligence,LinkedIn,Enterprise,27832,853,124,54,28249.54,626071.16
CAM-705,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,Market Expansion,Organic,Startup,45811,4613,930,476,10366.95,3341896.12
CAM-683,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,Digital Efficiency,Facebook,SME,12223,292,41,23,26621.59,55165.95
CAM-443,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Data Automation,Digital Efficiency,Facebook,Enterprise,58491,1120,245,121,28824.57,1079000.34
CAM-456,2026-05-08,Botswana,Maun,-19.9833,23.4167,AI Chatbot,Lead Generation,Email,Enterprise,21185,2010,282,144,15191.31,1671572.07
CAM-301,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,Digital Efficiency,LinkedIn,Government,76592,7439,1984,863,18460.51,10656115.89
CAM-992,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,BI Dashboard,Market Expansion,Email,Startup,36426,2977,984,293,32012.49,3165326.88
CAM-970,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,BI Dashboard,Market Expansion,LinkedIn,SME,55189,3271,863,112,17986.82,229550.26
CAM-951,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,AI Awareness,Email,SME,26941,771,76,40,31883.06,403065.85
CAM-620,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,Digital Efficiency,Facebook,Startup,64285,3870,671,336,5227.13,1891752.48
CAM-448,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,Lead Generation,Organic,Startup,33230,1143,144,18,12985.71,142565.21
CAM-163,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Process Optimisation,AI Awareness,Google Ads,NGO,62718,1468,393,68,25542.3,550180.57
CAM-913,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,Digital Efficiency,Referral,Government,19523,2013,175,73,18702.68,851822.13
CAM-234,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Forecasting Model,Growth Intelligence,LinkedIn,Startup,64956,7092,1462,364,20786.76,1420089.82
CAM-547,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,HR Analytics,AI Awareness,LinkedIn,NGO,21743,1524,366,86,22704.1,194273.8
CAM-726,2026-05-08,Botswana,Maun,-19.9833,23.4167,HR Analytics,Digital Efficiency,LinkedIn,NGO,36740,2413,863,507,6908.22,3986203.79
CAM-761,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,AI Awareness,Email,Startup,30850,3325,970,268,21833.09,2346294.52
CAM-743,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Market Expansion,Organic,NGO,40459,3621,842,468,22287.59,3592465.65
CAM-436,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,AI Awareness,Organic,Government,69069,2189,302,149,34599.82,653825.52
CAM-423,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,Lead Generation,Email,Startup,44529,1128,213,76,7210.08,175785.84
CAM-586,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Process Optimisation,Digital Efficiency,LinkedIn,Enterprise,23358,890,227,109,26747.54,621748.14
CAM-288,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Data Automation,Lead Generation,LinkedIn,SME,30449,2280,559,125,21315.61,1085208.99
CAM-337,2026-05-08,Botswana,Maun,-19.9833,23.4167,BI Dashboard,AI Awareness,LinkedIn,SME,4939,206,53,17,3659.12,96808.06
CAM-741,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Process Optimisation,Digital Efficiency,Referral,NGO,24881,793,281,114,31596.61,893150.4
CAM-368,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Market Expansion,LinkedIn,NGO,13330,683,108,30,12029.21,112503.46
CAM-343,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Market Expansion,Google Ads,NGO,67703,1274,249,137,30713.55,822425.82
CAM-581,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Market Expansion,Email,NGO,33194,3106,524,116,2437.11,922891.51
CAM-650,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Market Expansion,Email,Enterprise,2173,47,6,1,6489.96,6539.43
CAM-437,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,AI Awareness,LinkedIn,NGO,26362,1765,386,160,26842.45,789964.23
CAM-364,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,Digital Efficiency,Facebook,SME,34168,2702,931,152,9649.76,701204.65
CAM-483,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,Lead Generation,Referral,Enterprise,67671,2498,272,161,29012.9,1045164.71
CAM-571,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,Lead Generation,Referral,NGO,32458,737,144,33,33333.72,72621.55
CAM-756,2026-05-08,Nigeria,Lagos,6.5244,3.3792,AI Chatbot,Growth Intelligence,Google Ads,SME,82782,4680,1226,720,18319.82,7329870.94
CAM-662,2026-05-08,Nigeria,Lagos,6.5244,3.3792,HR Analytics,Lead Generation,Email,Government,81983,3398,290,148,3423.29,290396.03
CAM-910,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,AI Chatbot,Lead Generation,Email,Government,25626,528,111,39,30318.3,146524.86
CAM-739,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Process Optimisation,AI Awareness,Google Ads,NGO,82253,1792,602,71,8541.52,204857.34
