client_id,date,country,region,latitude,longitude,segment,industry,service_interest,lead_source,conversion_status,repeat_customer,lifetime_value
C-6068,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Startup,Insurance,Forecasting Model,LinkedIn,Converted,Yes,190675.19
C-4453,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Startup,Education,Forecasting Model,Facebook,Not Converted,No,15653.98
C-6807,2026-05-08,Botswana,Maun,-19.9833,23.4167,Government,Insurance,Process Optimisation,Organic,Lead,Yes,14454.59
C-7481,2026-05-08,Nigeria,Lagos,6.5244,3.3792,SME,Technology,Forecasting Model,Email,Converted,Yes,79261.2
C-6406,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Retail,HR Analytics,LinkedIn,Lead,No,8355.5
C-4861,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,NGO,Education,BI Dashboard,Facebook,Lead,Yes,8353.61
C-3446,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,NGO,Insurance,Data Automation,Google Ads,Lead,No,17387.02
C-9235,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,SME,Finance,HR Analytics,Facebook,Converted,Yes,150770.46
C-1562,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Startup,Mining,Forecasting Model,Referral,Lead,Yes,2699.54
C-2243,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,NGO,Education,BI Dashboard,Referral,Not Converted,Yes,1928.35
C-8603,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Startup,Retail,BI Dashboard,Referral,Converted,No,131110.68
C-5231,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Enterprise,Technology,Process Optimisation,Facebook,Converted,No,168154.84
C-9094,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Enterprise,Retail,BI Dashboard,LinkedIn,Lead,Yes,15994.61
C-2121,2026-05-08,Nigeria,Lagos,6.5244,3.3792,NGO,Retail,Data Automation,LinkedIn,Lead,Yes,15630.33
C-7907,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Agriculture,Cybersecurity,LinkedIn,Lead,No,3595.91
C-9274,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,NGO,Insurance,HR Analytics,Organic,Converted,No,235004.75
C-9928,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Startup,Mining,Process Optimisation,Organic,Lead,Yes,16930.2
C-6935,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,SME,Retail,Forecasting Model,Organic,Converted,No,191773.38
C-9610,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,NGO,Retail,Process Optimisation,Facebook,Converted,Yes,68166.24
C-1674,2026-05-08,Botswana,Francistown,-21.1702,27.5079,NGO,Insurance,BI Dashboard,Google Ads,Lead,Yes,988.57
C-2850,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,NGO,Retail,Process Optimisation,LinkedIn,Lead,Yes,8544.06
C-5215,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Startup,Agriculture,Data Automation,Organic,Lead,No,12868.11
C-9241,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Government,Education,Cybersecurity,Email,Lead,No,4197.73
C-7220,2026-05-08,Botswana,Maun,-19.9833,23.4167,Government,Finance,Forecasting Model,Google Ads,Converted,Yes,177172.82
C-5910,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Enterprise,Retail,HR Analytics,LinkedIn,Not Converted,No,2994.94
C-3974,2026-05-08,Nigeria,Lagos,6.5244,3.3792,NGO,Retail,Data Automation,LinkedIn,Lead,Yes,11057.46
C-9064,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Retail,Forecasting Model,LinkedIn,Converted,No,30737.15
C-1282,2026-05-08,Botswana,Maun,-19.9833,23.4167,NGO,Agriculture,AI Chatbot,LinkedIn,Lead,Yes,13717.79
C-3370,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Finance,Cybersecurity,Referral,Lead,Yes,2285.03
C-4655,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,SME,Retail,Cybersecurity,Organic,Converted,Yes,29845.17
C-1678,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Education,BI Dashboard,LinkedIn,Converted,Yes,54153.13
C-2616,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,SME,Finance,AI Chatbot,Email,Converted,No,68991.74
C-8822,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,NGO,Retail,Process Optimisation,Email,Lead,Yes,7197.52
C-9319,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Startup,Agriculture,Process Optimisation,LinkedIn,Converted,No,215293.72
C-5078,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,NGO,Finance,BI Dashboard,Referral,Lead,Yes,6132.33
C-6046,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,NGO,Finance,HR Analytics,Facebook,Lead,No,17600.86
C-7490,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Startup,Insurance,AI Chatbot,LinkedIn,Not Converted,Yes,1568.4
C-1363,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,NGO,Mining,Forecasting Model,Facebook,Lead,No,16200.89
C-3841,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Technology,Process Optimisation,Email,Lead,No,4366.27
C-7887,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,SME,Finance,Cybersecurity,Organic,Converted,Yes,245458.16
C-2657,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,SME,Mining,BI Dashboard,LinkedIn,Not Converted,No,5513.22
C-3204,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Government,Finance,Cybersecurity,Referral,Not Converted,No,14330.92
C-2117,2026-05-08,Botswana,Maun,-19.9833,23.4167,Government,Agriculture,AI Chatbot,LinkedIn,Converted,No,170623.43
C-3633,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Technology,Forecasting Model,LinkedIn,Lead,Yes,17204.84
C-6847,2026-05-08,Botswana,Francistown,-21.1702,27.5079,SME,Education,Process Optimisation,Email,Not Converted,Yes,9565.04
C-6284,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,SME,Agriculture,Data Automation,Referral,Not Converted,Yes,16823.51
C-9682,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Startup,Education,Cybersecurity,Email,Converted,No,218728.07
C-3006,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Retail,AI Chatbot,Google Ads,Lead,No,3837.66
C-6256,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,NGO,Agriculture,BI Dashboard,Referral,Lead,Yes,11324.26
C-2903,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Government,Finance,Process Optimisation,LinkedIn,Lead,Yes,1200.21
C-6887,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Government,Finance,Forecasting Model,Referral,Converted,No,89820.9
C-4826,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Government,Technology,BI Dashboard,Organic,Converted,No,22760.48
C-4435,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Insurance,AI Chatbot,Referral,Lead,Yes,7370.08
C-2637,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Enterprise,Finance,Forecasting Model,Google Ads,Not Converted,Yes,14424.62
C-8192,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Education,BI Dashboard,Email,Converted,Yes,53962.1
C-9601,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Government,Technology,Process Optimisation,LinkedIn,Converted,No,161541.53
C-7331,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Education,Forecasting Model,Organic,Converted,Yes,67745.12
C-9268,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Startup,Agriculture,Cybersecurity,Facebook,Not Converted,Yes,2062.66
C-5945,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Startup,Insurance,HR Analytics,Email,Converted,No,204752.94
C-5952,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Mining,Forecasting Model,Referral,Lead,Yes,14684.31
C-7168,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Mining,AI Chatbot,Organic,Not Converted,No,1720.15
C-6493,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Enterprise,Education,Cybersecurity,Google Ads,Converted,Yes,149912.49
C-8701,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Startup,Technology,HR Analytics,Email,Lead,Yes,13107.97
C-1939,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Enterprise,Technology,AI Chatbot,LinkedIn,Converted,No,118433.12
C-1292,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Retail,Data Automation,LinkedIn,Not Converted,Yes,12946.19
C-1585,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Finance,Process Optimisation,Facebook,Lead,Yes,12229.42
C-6879,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,SME,Mining,Data Automation,LinkedIn,Not Converted,No,17333.35
C-4237,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Government,Mining,AI Chatbot,Email,Lead,No,16448.71
C-8511,2026-05-08,Botswana,Maun,-19.9833,23.4167,Enterprise,Education,Cybersecurity,Email,Lead,Yes,5738.09
C-3440,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Government,Agriculture,Forecasting Model,Facebook,Lead,Yes,13673.57
C-3874,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Finance,HR Analytics,Referral,Lead,Yes,6970.34
C-8583,2026-05-08,Botswana,Maun,-19.9833,23.4167,NGO,Mining,Process Optimisation,Email,Converted,No,155129.04
C-1664,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Government,Technology,BI Dashboard,Email,Converted,Yes,250536.76
C-3944,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Government,Education,Forecasting Model,Referral,Lead,Yes,13462.55
C-1371,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Education,Data Automation,Referral,Converted,No,194795.8
C-3605,2026-05-08,Botswana,Maun,-19.9833,23.4167,Startup,Insurance,HR Analytics,LinkedIn,Not Converted,No,9335.36
C-1233,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Startup,Retail,BI Dashboard,Google Ads,Lead,Yes,16444.01
C-7837,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Enterprise,Education,Forecasting Model,Email,Lead,No,3299.92
C-9563,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Mining,Process Optimisation,Email,Converted,Yes,165941.81
C-1320,2026-05-08,Nigeria,Lagos,6.5244,3.3792,SME,Technology,AI Chatbot,Email,Lead,Yes,11714.06
C-6028,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Startup,Education,Process Optimisation,Email,Not Converted,Yes,4431.11
C-3772,2026-05-08,Botswana,Maun,-19.9833,23.4167,Government,Agriculture,HR Analytics,Organic,Converted,No,162640.11
C-3186,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Government,Agriculture,BI Dashboard,Google Ads,Converted,No,29490.91
C-5867,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Retail,Data Automation,Organic,Converted,Yes,30605.68
C-4897,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Startup,Mining,Cybersecurity,Google Ads,Lead,No,3630.68
C-2907,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,NGO,Finance,Forecasting Model,Google Ads,Lead,Yes,8139.26
C-5048,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Finance,HR Analytics,Email,Lead,No,14237.43
C-2849,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Startup,Agriculture,Process Optimisation,Email,Converted,Yes,50891.78
C-1385,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Mining,Process Optimisation,Google Ads,Lead,Yes,12813.21
C-6593,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Startup,Agriculture,HR Analytics,Referral,Converted,Yes,114740.13
C-6971,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,NGO,Retail,Forecasting Model,Organic,Lead,No,11654.28
C-3527,2026-05-08,Botswana,Francistown,-21.1702,27.5079,NGO,Retail,Process Optimisation,LinkedIn,Lead,Yes,7431.03
C-8294,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,SME,Insurance,AI Chatbot,Facebook,Converted,No,26516.42
C-2098,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Startup,Education,Process Optimisation,Email,Lead,Yes,9014.25
C-4465,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Agriculture,Data Automation,Email,Converted,No,25041.21
C-7266,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Government,Retail,Process Optimisation,Google Ads,Converted,No,32904.72
C-2893,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Agriculture,Forecasting Model,Referral,Converted,No,218486.88
C-6362,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,NGO,Mining,BI Dashboard,Facebook,Not Converted,No,15666.36
C-4890,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Technology,Data Automation,LinkedIn,Not Converted,No,1290.16
C-4230,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Startup,Finance,AI Chatbot,Referral,Not Converted,Yes,15693.63
C-3796,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Startup,Agriculture,Cybersecurity,LinkedIn,Lead,No,15808.24
C-9081,2026-05-08,Nigeria,Lagos,6.5244,3.3792,SME,Retail,BI Dashboard,Email,Converted,No,252722.13
C-1831,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,NGO,Mining,Forecasting Model,Referral,Lead,Yes,6943.03
C-4720,2026-05-08,Botswana,Maun,-19.9833,23.4167,NGO,Mining,HR Analytics,Organic,Lead,No,10519.41
C-7448,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Enterprise,Technology,HR Analytics,Email,Converted,No,38728.11
C-5285,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Government,Finance,Data Automation,Organic,Lead,Yes,3528.68
C-1599,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Government,Finance,Cybersecurity,Google Ads,Converted,No,245963.5
C-6595,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,NGO,Finance,Process Optimisation,Organic,Converted,No,52163.64
C-4240,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Government,Retail,Data Automation,Referral,Converted,Yes,148649.9
C-2386,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Insurance,AI Chatbot,LinkedIn,Lead,No,15929.71
C-3525,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Government,Finance,Data Automation,Referral,Converted,Yes,191713.69
C-1375,2026-05-08,Nigeria,Lagos,6.5244,3.3792,NGO,Technology,Forecasting Model,LinkedIn,Lead,Yes,13549.8
C-5995,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Startup,Education,Process Optimisation,Email,Lead,No,13217.88
C-3582,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Agriculture,AI Chatbot,Organic,Converted,No,90555.88
C-8027,2026-05-08,Nigeria,Lagos,6.5244,3.3792,SME,Insurance,Process Optimisation,Google Ads,Not Converted,Yes,15909.33
C-7783,2026-05-08,Botswana,Maun,-19.9833,23.4167,NGO,Finance,Data Automation,Facebook,Converted,No,67022.14
C-2549,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Insurance,BI Dashboard,LinkedIn,Converted,Yes,236784.41
C-1692,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,SME,Education,Cybersecurity,Organic,Lead,Yes,2394.51
C-7340,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Startup,Technology,HR Analytics,Email,Not Converted,No,9759.88
C-6031,2026-05-08,Botswana,Maun,-19.9833,23.4167,Enterprise,Retail,Forecasting Model,Referral,Lead,Yes,11832.89
C-3181,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,NGO,Insurance,Cybersecurity,Facebook,Converted,Yes,178589.53
C-3462,2026-05-08,Botswana,Maun,-19.9833,23.4167,Enterprise,Mining,Forecasting Model,Facebook,Not Converted,No,1596.65
C-4168,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,NGO,Agriculture,Data Automation,Referral,Lead,No,8449.08
C-5969,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,NGO,Agriculture,AI Chatbot,LinkedIn,Lead,No,11686.57
C-2179,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,NGO,Insurance,BI Dashboard,Email,Not Converted,Yes,16286.43
C-8435,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Insurance,BI Dashboard,Email,Converted,No,166868.82
C-1049,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Enterprise,Retail,HR Analytics,Organic,Converted,No,123408.15
C-6279,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Startup,Retail,BI Dashboard,LinkedIn,Lead,No,17137.42
C-8655,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Insurance,Forecasting Model,Organic,Lead,No,9022.88
C-3892,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Startup,Retail,AI Chatbot,Google Ads,Lead,Yes,6188.78
C-9910,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Startup,Insurance,HR Analytics,Facebook,Lead,No,6668.58
C-2462,2026-05-08,Botswana,Maun,-19.9833,23.4167,Enterprise,Education,HR Analytics,Referral,Converted,No,141282.85
C-2780,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Insurance,Process Optimisation,Google Ads,Lead,No,9914.0
C-1547,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,NGO,Technology,Forecasting Model,Facebook,Lead,Yes,5813.7
C-4852,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Government,Education,Process Optimisation,Organic,Lead,Yes,15146.58
C-3515,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,SME,Education,HR Analytics,Organic,Converted,No,258207.19
C-8605,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Government,Education,AI Chatbot,LinkedIn,Lead,Yes,4293.61
C-5123,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,NGO,Agriculture,BI Dashboard,Referral,Lead,Yes,5355.11
C-2979,2026-05-08,Botswana,Francistown,-21.1702,27.5079,NGO,Agriculture,BI Dashboard,Google Ads,Lead,Yes,3607.27
C-2696,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,SME,Retail,Forecasting Model,Google Ads,Lead,Yes,12711.61
C-6706,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Technology,BI Dashboard,Email,Converted,No,24344.04
C-5922,2026-05-08,Botswana,Maun,-19.9833,23.4167,SME,Agriculture,Data Automation,Organic,Converted,Yes,121779.71
C-1272,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Enterprise,Retail,Forecasting Model,Organic,Lead,Yes,16307.67
C-8498,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Startup,Retail,BI Dashboard,Referral,Lead,No,3219.0
C-6413,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Agriculture,HR Analytics,Google Ads,Converted,No,145733.65
C-3198,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Startup,Mining,Data Automation,Organic,Converted,Yes,233386.55
C-4152,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Enterprise,Agriculture,Process Optimisation,LinkedIn,Lead,No,8672.23
C-3702,2026-05-08,Botswana,Francistown,-21.1702,27.5079,SME,Retail,Data Automation,Email,Lead,No,12663.99
C-5968,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Agriculture,Data Automation,Referral,Not Converted,No,7689.74
C-5127,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Government,Insurance,BI Dashboard,Facebook,Lead,Yes,1858.5
C-7028,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Government,Insurance,Cybersecurity,Organic,Converted,Yes,81981.25
C-8698,2026-05-08,Botswana,Maun,-19.9833,23.4167,Government,Mining,AI Chatbot,Google Ads,Lead,No,4023.42
C-3495,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Startup,Agriculture,Data Automation,Google Ads,Lead,No,3802.85
C-4339,2026-05-08,Botswana,Francistown,-21.1702,27.5079,SME,Retail,AI Chatbot,Organic,Lead,Yes,13034.52
C-4608,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Insurance,Forecasting Model,Google Ads,Converted,Yes,98970.55
C-6445,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,NGO,Insurance,Process Optimisation,Google Ads,Converted,No,116848.13
C-6011,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Startup,Insurance,BI Dashboard,Email,Lead,Yes,2979.72
C-6371,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,SME,Retail,HR Analytics,Facebook,Lead,Yes,14666.34
C-2018,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Insurance,HR Analytics,Facebook,Lead,Yes,3882.49
C-6936,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Government,Finance,Cybersecurity,Organic,Lead,No,2197.75
C-9660,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Government,Agriculture,BI Dashboard,Email,Converted,Yes,169709.26
C-1553,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Government,Mining,Data Automation,Facebook,Converted,No,25013.31
C-6877,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Startup,Finance,Data Automation,Google Ads,Lead,No,12906.69
C-6594,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Government,Insurance,Cybersecurity,Organic,Lead,Yes,1977.81
C-5764,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Technology,Process Optimisation,Email,Lead,Yes,5269.34
C-1440,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Insurance,Forecasting Model,LinkedIn,Lead,Yes,11207.95
C-3890,2026-05-08,Botswana,Maun,-19.9833,23.4167,NGO,Technology,HR Analytics,Referral,Converted,Yes,117800.38
C-3032,2026-05-08,Botswana,Francistown,-21.1702,27.5079,SME,Retail,Data Automation,Referral,Not Converted,Yes,1065.02
C-8512,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,NGO,Education,Data Automation,Google Ads,Not Converted,Yes,17633.81
C-5241,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,SME,Agriculture,Process Optimisation,LinkedIn,Lead,Yes,10279.4
C-4893,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Startup,Finance,Cybersecurity,LinkedIn,Converted,Yes,26605.89
C-6647,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Startup,Agriculture,Forecasting Model,Email,Converted,Yes,141080.04
C-8768,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,SME,Education,Forecasting Model,Email,Converted,Yes,205038.7
C-8168,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,NGO,Education,Forecasting Model,Referral,Converted,No,32075.98
C-8407,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Startup,Finance,AI Chatbot,Referral,Not Converted,No,12031.23
C-7144,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Startup,Education,HR Analytics,Organic,Converted,Yes,145989.09
C-2518,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Government,Insurance,Cybersecurity,Google Ads,Lead,Yes,1394.31
C-6163,2026-05-08,Nigeria,Lagos,6.5244,3.3792,NGO,Agriculture,HR Analytics,LinkedIn,Lead,Yes,11751.65
C-6462,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,NGO,Insurance,Data Automation,Google Ads,Lead,No,10790.77
C-3400,2026-05-08,Botswana,Maun,-19.9833,23.4167,Government,Mining,Forecasting Model,LinkedIn,Lead,Yes,6488.67
C-7057,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Government,Technology,Data Automation,Referral,Lead,Yes,12215.55
C-5840,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Government,Retail,BI Dashboard,Facebook,Converted,Yes,152515.32
C-1940,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,NGO,Mining,AI Chatbot,LinkedIn,Lead,Yes,8437.43
C-1176,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Startup,Finance,AI Chatbot,Referral,Converted,Yes,99509.6
C-7191,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,NGO,Finance,BI Dashboard,LinkedIn,Converted,Yes,67600.93
C-5517,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Startup,Mining,AI Chatbot,Google Ads,Not Converted,No,16398.09
C-8281,2026-05-08,Botswana,Maun,-19.9833,23.4167,NGO,Finance,Data Automation,Referral,Converted,Yes,143424.5
